fips,econ_state,county,pctemp_agriculture,pctemp_mining,pctemp_construction,pctemp_manufacturing,pctemp_trade,pctemp_trans,pctemp_information,pctemp_fire,pctemp_services,pctemp_government,num_civ_employed
20055,KS,Finney,6.027073485,1.278470133,7.058444349,18.79565965,15.55113881,6.773743017,1.068972927,2.1486893,37.33347658,3.964331758,18616
20057,KS,Ford,5.091171692,0.228681471,6.902569658,28.61527352,10.65174219,5.5786243,1.8354697,2.97285912,35.80670398,2.316904375,16617
20059,KS,Franklin,1.350926799,1.036757776,8.568960101,10.3204524,20.75871819,7.73641219,1.343072573,3.369462771,41.24253849,4.272698712,12732
20061,KS,Geary,0.716606949,0.116656945,4.7496042,9.849179235,12.48229314,4.391300725,1.441546538,5.007916007,45.9128406,15.33205566,12001
20063,KS,Gove,18.32298137,1.00931677,8.074534162,8.152173913,12.42236025,5.124223603,0.155279503,5.201863354,38.66459627,2.872670808,1288
20065,KS,Graham,11.06590724,4.312449146,9.194467046,6.265256306,13.42554923,2.847843775,2.76647681,6.427990236,36.37103336,7.323026851,1229
20067,KS,Grant,17.24840023,8.958696917,5.759162304,5.031995346,11.57649796,8.755090169,5.177428738,1.512507272,29.93019197,6.050029087,3438
20069,KS,Gray,20.70930969,0.411652945,6.586447118,4.179860671,14.50284991,9.753008233,1.139962001,3.451551615,35.24382521,4.021532616,3158
20071,KS,Greeley,21.95540309,0,7.032590052,2.744425386,14.0651801,5.660377359,5.145797599,1.886792453,38.59348199,2.915951973,583
20073,KS,Greenwood,10.12173913,4.973913044,8.104347826,11.23478261,11.40869565,4.486956522,1.6,4.104347826,39.09565217,4.869565217,2875
20075,KS,Hamilton,26.8074736,0.487408611,6.092607636,7.879772543,12.59138911,3.980503656,0.243704305,4.142973193,34.68724614,3.086921202,1231
20077,KS,Harper,8.561788275,2.657106706,10.03795867,13.45423872,13.32770983,6.452973429,0.674820751,2.614930409,39.05525095,3.163222269,2371
20079,KS,Harvey,2.071961026,0.205435229,5.429359629,18.26025709,10.40089218,4.114574162,1.344133357,3.774138639,50.80119739,3.5980513,17037
20081,KS,Haskell,27.55741127,0.782881002,7.620041754,5.06263048,12.4217119,8.350730689,1.670146138,0.991649269,32.20250522,3.340292276,1916
20083,KS,Hodgeman,22.75025278,0.808897877,3.74115268,5.662285137,12.03235592,4.347826087,2.628918099,3.437815976,40.3437816,4.246713852,989
20085,KS,Jackson,4.292057227,0.016444664,10.57391876,8.5183358,11.6428219,5.360960368,1.036013814,4.538727183,45.5352738,8.485446473,6081
20087,KS,Jefferson,3.037037037,0.105820106,10.83597884,11.32275132,13.93650794,5.925925926,1.576719577,4.328042328,40.78306878,8.148148148,9450
20089,KS,Jewell,18.85245902,0,5.737704918,5.901639344,11.96721311,6.31147541,3.524590164,6.065573771,38.27868852,3.360655738,1220
20091,KS,Johnson,0.326328479,0.086773005,4.965275303,7.823826008,13.86632619,4.414886529,3.180850437,10.23859477,52.01514809,3.081991193,322681
20093,KS,Kearny,23.62869198,3.134418324,5.545509343,7.414104883,9.403254973,10.72935503,0.180831826,3.556359253,33.75527426,2.652200121,1659
20095,KS,Kingman,10.17897092,2.572706935,8.752796421,16.02348993,9.368008949,8.249440716,0.699105145,3.663310962,35.40268456,5.089485459,3576
20097,KS,Kiowa,13.53135314,2.722772277,7.178217822,1.402640264,14.7689769,4.95049505,1.650165017,3.300330033,44.30693069,6.188118812,1212
20099,KS,Labette,2.973313721,0.640890944,4.612313511,21.06534986,10.47488968,5.789031309,1.092666527,3.918890523,46.9321286,2.50052532,9518
20101,KS,Lane,26.62037037,0,9.259259259,0.462962963,10.30092593,8.333333333,0.231481482,3.125,37.26851852,4.398148148,864
20103,KS,Leavenworth,1.209077903,0.18514882,7.571464639,7.978230987,13.5130586,5.335652369,1.52326984,5.964036244,44.94066822,11.77939238,35647
20105,KS,Lincoln,13.19444444,0.208333333,11.38888889,8.611111111,10.625,6.805555556,0.833333333,6.458333333,35,6.875,1440
20107,KS,Linn,3.463505346,2.928870293,15.34170153,8.461180846,15.31845653,10.25104603,1.580660158,5.857740586,32.86843329,3.928405393,4302
20109,KS,Logan,16.14035088,1.543859649,7.01754386,2.807017544,18.24561404,5.684210526,1.684210526,3.438596491,38.94736842,4.49122807,1425
20111,KS,Lyon,2.060011541,0.334679746,5.464512406,18.2458165,11.62723601,5.51644547,1.419503751,3.092902481,47.85343335,4.385458742,17330
20113,KS,McPherson,4.146440129,0.903451996,5.555555556,23.04476807,9.944714132,3.714940669,1.105717368,6.843311758,41.50485437,3.236245955,14832
20115,KS,Marion,8.26056584,0.401676563,7.090464548,19.85679357,12.64407964,4.400977995,0.820817325,2.93398533,40.08033531,3.510303877,5726
20117,KS,Marshall,8.055212196,0.679851669,6.262875979,20.3131438,12.11372064,6.118665019,1.709929955,5.232797693,34.8578492,4.655953853,4854
20119,KS,Meade,18.83024251,1.997146933,10.8892059,4.232049453,8.416547789,5.706134094,2.139800285,2.995720399,39.75273419,5.04041845,2103
20121,KS,Miami,2.502550561,0.594130709,10.53831843,8.929964592,13.82704195,7.933745424,1.626357799,7.831722979,42.77140971,3.444757847,16663
20123,KS,Mitchell,9.897360704,0,7.697947214,7.807917889,15.72580645,4.325513197,2.529325513,7.771260997,40.72580645,3.519061584,2728
20125,KS,Montgomery,1.435076583,1.56616531,4.63640127,21.43645646,12.860494,6.223264799,0.793431765,3.704981372,43.41106665,3.932661791,14494
20127,KS,Morris,8.753218095,1.103346819,7.980875322,10.84957705,11.32769401,8.973887459,2.905479956,4.008826775,37.88157411,6.215520412,2719
20129,KS,Morton,19.04347826,1.826086957,8.608695652,1.47826087,10.60869565,4.956521739,4.782608696,4.695652174,40.7826087,3.217391304,1150
20131,KS,Nemaha,9.826152683,0,4.724111867,18.74527589,11.05442177,5.234315949,0.340136054,5.555555556,41.17535903,3.344671202,5292
20133,KS,Neosho,4.162619675,1.290412099,6.077424726,15.74857777,14.88830304,5.910919939,1.470792285,5.120022201,40.11377827,5.217149993,7207
20135,KS,Ness,14.03887689,12.16702664,5.183585313,4.75161987,10.29517639,4.391648668,0.575953924,4.67962563,40.82073434,3.09575234,1389
20137,KS,Norton,7.70212766,2.085106383,8.212765957,11.10638298,7.531914894,5.957446809,5.276595745,6.85106383,37.65957447,7.617021277,2350
20139,KS,Osage,2.48447205,0.378071834,9.451795841,7.980016203,12.71941669,9.100729139,1.579800162,5.711585201,44.40993789,6.184174993,7406
20141,KS,Osborne,10.27984009,0.970873786,4.283266705,12.45002856,13.47801256,4.054825814,0.742432896,5.368360937,45.11707596,3.255282696,1751
20143,KS,Ottawa,8.746156474,0.170823369,7.721216262,13.93918688,11.20601298,4.441407585,2.972326614,5.534677144,40.21182098,5.056371712,2927
20145,KS,Pawnee,8.68596882,1.299183371,5.64216778,3.600593912,8.129175947,3.526354863,0.556792873,3.155159614,60.28210839,5.122494432,2694
20147,KS,Phillips,12.39984739,1.182754674,7.630675315,8.889736742,8.737123235,7.134681419,2.55627623,4.158718047,43.83822968,3.471957268,2621
20149,KS,Pottawatomie,3.423680457,0.115905849,9.397289586,10.47610556,10.60092725,4.787803138,1.57810271,5.313837375,47.92261056,6.383737518,11216
20151,KS,Pratt,7.767638549,5.630981527,7.233474293,4.518139328,16.8039172,4.451368796,1.713776986,3.961718228,45.31493434,2.604050746,4493
20153,KS,Rawlins,22.94820717,0.239043825,5.896414343,7.250996016,13.62549801,3.824701195,0.239043825,5.816733068,36.57370518,3.585657371,1255
20155,KS,Reno,3.237459106,0.722464558,6.157988004,13.57688113,16.30657034,4.73691385,1.441521265,4.801663032,44.33274264,4.685796074,29344
20157,KS,Republic,17.44699647,0.574204947,5.432862191,10.90989399,14.0459364,5.0795053,1.413427562,2.782685512,38.82508834,3.489399293,2264
20159,KS,Rice,8.54718982,3.202545069,6.998939555,12.15270414,7.571580064,5.641569459,1.251325557,4.856839873,45.93849417,3.838812301,4715
20161,KS,Riley,1.630285369,0.178699071,5.512179029,4.750646066,13.58937703,2.375323033,1.553307307,4.607686809,60.69445208,5.108044207,36374
20163,KS,Rooks,10.38539554,5.517241379,7.099391481,7.545638945,14.15821501,3.326572008,0.567951319,3.286004057,42.47464503,5.638945233,2465
20165,KS,Rush,8.635097493,3.412256267,9.122562674,7.590529248,10.16713092,8.635097493,1.880222841,2.78551532,42.06128134,5.710306407,1436
20167,KS,Russell,6.63476874,2.583732057,2.966507177,15.18341308,14.99202552,5.518341308,1.467304625,2.009569378,43.9553429,4.688995215,3135
20169,KS,Saline,1.588798607,0.203134069,5.560795125,17.13218224,12.98244341,4.280325015,0.946749855,4.780905398,48.33139872,4.193267557,27568
20171,KS,Scott,25.89928058,0.519584333,5.355715428,4.116706635,11.11111111,8.713029576,0,5.195843325,35.81135092,3.277378098,2502
20173,KS,Sedgwick,0.512839005,0.352977471,6.610815294,17.9229219,13.98447861,4.108721869,1.608631722,4.786630928,46.92156368,3.190419526,249591
20175,KS,Seward,5.998160074,5.317387305,7.53449862,24.26862925,11.50873965,4.70101196,1.113155474,3.302667893,32.62189512,3.633854646,10870
20177,KS,Shawnee,0.437618887,0.152874864,6.356560199,10.68490273,12.28133643,5.273599328,1.819327584,7.756940636,46.385268,8.851571344,85691
20179,KS,Sheridan,24.5412844,0.382262997,7.874617737,0.764525994,17.04892966,2.293577982,1.987767584,2.828746177,37.3088685,4.96941896,1308
20181,KS,Sherman,9.655407711,0.614124872,8.529512112,6.721255544,15.25076766,2.592971682,2.831798021,5.356533606,43.02285909,5.424769703,2931
20183,KS,Smith,18.10888252,0.171919771,6.475644699,7.793696275,13.86819484,3.266475645,2.23495702,6.532951289,37.36389685,4.183381089,1745
20185,KS,Stafford,15.22062469,1.586514626,6.296479921,5.255329698,14.87357462,4.660386713,0.743678731,4.511650967,41.10064452,5.751115518,2017
20187,KS,Stanton,33.69683751,2.071973828,4.471101418,2.94438386,16.13958561,3.816793893,1.417666303,3.271537623,24.97273719,7.19738277,917
20189,KS,Stevens,17.28840754,2.366626554,6.819093462,13.91897312,10.70998797,7.420778179,1.604492579,0.762133975,35.98074609,3.12876053,2493
20191,KS,Sumner,5.009944124,0.464059097,6.231650725,17.54901032,11.54465385,6.54418032,1.430059665,5.464532626,40.96978881,4.792120466,10559
20193,KS,Thomas,9.333648393,0.472589792,5.198487713,2.9536862,17.81663516,8.412098299,0.59073724,5.080340265,44.9905482,5.151228734,4232
20195,KS,Trego,7.423580786,3.555832814,10.85464754,10.23081722,14.84716157,6.300686213,2.308172177,3.680598877,37.24266999,3.555832814,1603
20197,KS,Wabaunsee,5.859721811,0.38472921,12.22255105,9.795797573,12.57768571,6.392423794,0.680674756,4.942290619,39.00562297,8.138502516,3379
20199,KS,Wallace,27.20207254,0,5.051813472,1.424870466,9.585492228,3.626943005,1.683937824,5.958549223,41.06217617,4.404145078,772
20201,KS,Washington,20.40197194,0.265453167,6.14334471,10.92150171,12.55214259,5.384907091,1.175578309,2.389078498,36.93591202,3.830109974,2637
20203,KS,Wichita,24.84361037,0,3.574620197,17.78373548,7.864164433,1.429848079,0.446827525,3.395889187,32.7971403,7.864164433,1119
20205,KS,Wilson,6.235912848,1.803155522,6.661657901,17.70598547,11.74555472,4.733283246,1.602804909,4.507888805,42.37415477,2.629601803,3993
20207,KS,Woodson,12.76119403,2.462686567,4.179104478,10.29850746,10.82089552,8.432835821,3.28358209,4.104477612,37.68656716,5.970149254,1340
20209,KS,Wyandotte,0.410200136,0.033965616,10.34775566,12.64174113,14.17019387,7.126247583,1.433087736,4.943303548,44.02466426,4.868840466,76548
21000,KY,Kentucky,1.461427148,0.644283456,5.964335193,14.44095635,14.25237695,6.239445796,1.562868813,5.508883854,45.66846114,4.256961289,1978477
21001,KY,Adair,2.901870943,0.776377752,8.234695176,16.10029273,14.22934962,7.801960036,1.10729286,2.876415935,42.24258623,3.729158712,7857
21003,KY,Allen,4.837602928,0.217291857,7.902561757,21.07731016,12.99176578,5.809698079,0.983531565,3.202195791,40.66788655,2.310155535,8744
21005,KY,Anderson,1.328744862,0.200745627,6.710639518,17.67517446,13.28744862,3.622980595,1.500812542,5.334098079,38.77258388,11.56677182,10461
21007,KY,Ballard,2.862307924,0.421813799,11.47936125,12.44350708,14.91413076,7.200964146,0.361554685,4.429044893,41.66917746,4.218137993,3319
21009,KY,Barren,3.624045596,0.327992257,6.247983654,23.81976557,15.51779761,3.575653296,1.613076675,3.150876438,38.96117862,3.161630283,18598
21011,KY,Bath,3.411644535,0.551583248,7.497446374,23.94279877,11.37895812,6.721144025,1.899897855,1.491317671,39.59141982,3.513789581,4895
21013,KY,Bell,2.20636808,3.923900119,4.54485401,13.60813846,13.84595059,6.407715682,0.977672084,2.28563879,46.24124719,5.958514995,7569
21015,KY,Boone,0.264526807,0.135957912,5.099899509,14.44996158,17.160253,8.976177809,1.89011054,8.550570432,39.97605959,3.496482828,67668
21017,KY,Bourbon,10.65273589,0,5.784144765,14.53037484,13.83024558,5.062473072,0.937096079,4.6316243,38.69021973,5.881085739,9284
21019,KY,Boyd,0.44698828,0.076315072,5.200327065,10.75497411,13.62224039,5.865358408,2.850913055,4.028345598,52.02507495,5.129463069,18345
21021,KY,Boyle,1.934220191,0.277483065,4.855953644,19.61968498,11.85832041,3.803150249,1.705704725,3.052313719,48.96759977,3.925569248,12253
21023,KY,Bracken,2.07366985,0.791268759,11.89631651,17.16234652,15.47066849,8.97680764,2.237380628,4.638472033,32.22373806,4.529331514,3665
21025,KY,Breathitt,0.792636154,2.531321913,8.361032984,5.267195091,13.04014319,3.733060598,0.562515981,1.048325237,56.55842496,8.105343902,3911
21027,KY,Breckinridge,4.161265232,0.090744102,11.33004926,23.69717397,13.00233342,5.716878403,0.777806585,3.150116671,34.28830697,3.785325382,7714
21029,KY,Bullitt,0.678159777,0.079491256,6.948032591,16.64348172,16.98380366,11.28030604,2.235691574,6.384141494,35.52762321,3.23926868,40256
21031,KY,Butler,2.703224561,1.100598571,11.23769067,22.43676385,9.094419772,8.611701101,1.119907318,3.417648195,36.74454528,3.533500676,5179
21033,KY,Caldwell,1.813669339,2.634593356,2.691867125,21.61130202,15.40664376,5.956471936,1.699121802,4.314623902,39.97709049,3.894616266,5238
21035,KY,Calloway,1.473960039,0.196528005,5.513702369,11.16388252,13.25472213,6.08144994,0.993558249,3.755868545,54.12708811,3.439240092,18318
21037,KY,Campbell,0.463859395,0.061706066,5.985488435,10.55599294,13.78598634,5.679085899,1.776709152,9.226120816,48.26265506,4.202395898,46997
21039,KY,Carlisle,5.09383378,0,10.08042895,14.36997319,15.76407507,8.150134048,2.895442359,3.002680965,36.13941019,4.504021448,1865
21041,KY,Carroll,3.140421714,0.291610588,7.267833109,26.13279498,16.46478241,6.841633019,0.358905339,3.521758636,32.70524899,3.275011216,4458
21043,KY,Carter,3.083801445,0.343918377,7.164966181,9.239940388,12.91986702,8.162329474,2.590851771,4.069700791,46.32580534,6.098819214,8723
21045,KY,Casey,4.612122283,0,8.906167167,20.62201802,13.41226365,4.806502916,1.148612829,3.286799788,40.94362962,2.261883725,5659
21047,KY,Christian,2.088817186,0.454275282,5.200815148,19.47015369,12.3843084,4.26254564,1.800118876,3.392205146,44.27698056,6.66978008,23554
21049,KY,Clark,1.43058018,0.055022315,6.535428257,17.7844348,14.83157058,5.514458642,0.776425995,3.876016384,43.74274011,5.453322736,16357
21051,KY,Clay,1.143583227,1.869667816,6.661826103,10.01996733,15.2840806,8.912688328,3.684879288,2.650208749,44.40007261,5.373025958,5509
21053,KY,Clinton,3.878954608,2.530949106,3.988995874,22.11829436,10.01375516,5.502063274,2.916093535,4.264099037,38.84456671,5.942228336,3635
21055,KY,Crittenden,2.348812095,6.047516199,6.722462203,17.38660907,11.825054,4.562634989,0.350971922,3.563714903,40.30777538,6.884449244,3704
21057,KY,Cumberland,3.942790878,0.657131813,6.687282567,26.74913027,11.28720526,5.373018941,0.618477,4.715887128,38.69346734,1.275608813,2587
21059,KY,Daviess,1.185169077,0.41317821,6.426008481,16.36403175,13.96542351,4.958138523,1.119930412,6.449929325,45.83016201,3.288028705,45985
21061,KY,Edmonson,0.866738895,0,14.12784399,16.20801733,11.80931744,4.138678223,1.603466956,3.098591549,45.61213434,2.535211268,4615
21063,KY,Elliott,0.584453536,0.058445354,9.234365868,10.81239042,9.701928697,7.071887785,2.454704851,1.110461718,51.02279369,7.948568089,1711
21065,KY,Estill,1.221279238,0.227696129,6.830883875,27.05444007,17.38770441,3.953632788,0.579590147,3.353342993,34.05092113,5.340509211,4831
21067,KY,Fayette,1.54220149,0.10751211,4.217461161,9.23887399,15.33421334,3.443971258,1.533839437,5.4496694,55.62736303,3.504894788,167423
21069,KY,Fleming,3.5307705,0.148490348,10.7737997,18.16531925,13.43012704,9.899356542,0.346477479,1.303415278,39.71291866,2.689325194,6061
21071,KY,Floyd,0.452702066,4.508158069,6.384985382,5.970008488,15.08063756,6.611336414,2.555880411,5.38526832,48.14675092,4.904272376,10603
21073,KY,Franklin,2.706779177,0,6.098406098,10.81081081,12.20904162,4.590110473,1.394154335,4.422975011,39.52549835,18.24222412,24531
21075,KY,Fulton,5.187032419,0.399002494,4.438902743,17.30673317,14.81296758,6.733167082,1.795511222,2.443890274,40.34912718,6.533665835,2005
21077,KY,Gallatin,1.346104064,0.310639399,8.568470101,22.05539736,13.17628786,9.0344292,1.139011131,4.996117008,32.90188972,6.471654155,3863
21079,KY,Garrard,3.602266595,0.33729088,11.11710739,13.77495953,13.23529412,4.614139234,2.293577982,3.076092823,44.25256341,3.696708041,7412
21081,KY,Grant,0.575512856,0.362016152,7.351712615,21.96231319,15.33463288,9.783718556,1.280980228,4.966119001,34.40081686,3.982177666,10773
21083,KY,Graves,3.615840827,0.433645813,5.54173841,15.96199222,17.01422103,5.178241184,1.562400357,4.406606722,42.58019259,3.705120847,15681
21085,KY,Grayson,3.374777975,0.458072357,11.0778723,23.51126484,13.69542862,5.337945218,0.757221651,3.458913714,34.53304665,3.79545667,10697
21087,KY,Green,3.283850652,0.719748088,6.905083221,18.26360774,17.43139901,5.892937472,1.394511921,3.756185335,38.07917229,4.273504274,4446
21089,KY,Greenup,0.816925011,0.167574361,6.76581483,10.65493646,16.24773076,6.046641531,1.193967323,4.880603268,49.5601173,3.66568915,14322
21091,KY,Hancock,0.996498788,1.238890385,3.662806356,38.00161594,10.04578508,6.921626717,1.292755185,3.528144358,33.4769728,0.83490439,3713
21093,KY,Hardin,1.014486703,0.150294326,5.183066839,13.80620382,14.64743456,5.362585062,2.116645097,4.256251827,44.74804826,8.714983509,47906
21095,KY,Harlan,0.989684974,8.335656538,5.812656816,5.241148592,13.47923055,5.952049066,1.463618623,4.683579593,48.7733482,5.269027042,7174
21097,KY,Harrison,3.368576346,0.307351856,6.52815343,28.11654782,12.88418982,4.192279321,1.008114089,2.053110401,36.30440128,5.237275633,8134
21099,KY,Hart,2.842163355,0.469094923,8.305739514,25.95198676,12.74834437,7.712472406,1.310706402,3.918322296,33.59547461,3.145695364,7248
21101,KY,Henderson,1.396400826,0.963713246,7.611367883,21.17710689,13.28055856,4.995574786,1.125971089,3.958107975,42.30504474,3.186153997,20338
21103,KY,Henry,3.332876149,0.562337128,7.269236044,14.77163626,12.28912358,3.360307228,1.028665478,4.430119325,47.12659443,5.829104375,7291
21105,KY,Hickman,9.198998748,0,7.697121402,10.51314143,13.01627034,9.44931164,0.187734668,3.128911139,42.17772215,4.630788486,1598
21107,KY,Hopkins,1.146131805,6.011885811,5.178817786,14.51236337,11.7637695,7.587817043,0.711026213,2.955534331,44.86893771,5.263716439,18846
21109,KY,Jackson,0.70989115,0.899195457,11.85518221,16.46947468,9.441552295,8.80265026,5.560814009,3.644107904,37.05631803,5.560814009,4226
21111,KY,Jefferson,0.300830092,0.064556936,4.999111362,11.73472588,13.69547945,8.117185213,1.881298875,7.690377619,48.67200895,2.844425626,382608
21113,KY,Jessamine,1.302798148,0.208939326,8.689417838,10.08234668,14.85517637,4.600762014,1.151214716,4.395919538,51.81285591,2.900569462,24409
21115,KY,Johnson,0.575051607,4.777351814,5.485107638,4.128575641,15.82129165,5.69153642,1.739899735,5.381893247,48.304335,8.09495724,6782
21117,KY,Kenton,0.30102489,0.264714495,5.199414349,11.38038067,14.87906296,6.602635432,1.892825769,9.457101025,46.52181552,3.50102489,85375
21119,KY,Knott,0.934579439,5.846555097,5.824820691,2.803738318,14.88806781,7.476635514,1.695283634,1.325798739,51.74961965,7.454901109,4601
21121,KY,Knox,0.935149421,0.589550722,4.452124416,11.12014637,16.43626753,6.729009961,1.290912787,2.998576947,51.4128888,4.035373043,9838
21123,KY,Larue,1.941443557,0,6.24706435,25.34836386,14.98356036,6.341005167,1.174260216,5.213715359,35.24346328,3.507123845,6387
21125,KY,Laurel,0.752131038,0.890021728,5.273274277,12.1009527,15.71953869,7.763663714,2.07253886,4.863780712,45.78388768,4.780210597,23932
21127,KY,Lawrence,0.469583778,2.113127001,4.354322305,11.41942369,14.45037353,10.50160085,3.479188901,2.689434365,45.42155816,5.101387407,4685
21129,KY,Lee,0.949050949,0.24975025,9.84015984,9.540459541,16.28371628,8.641358641,2.197802198,2.947052947,37.86213786,11.48851149,2002
21131,KY,Leslie,1.366666667,12.13333333,4.1,6.966666667,13.4,4.566666667,0.433333333,1.8,47.93333333,7.3,3000
21133,KY,Letcher,0.184397163,5.773049645,5.80141844,4.75177305,16.36879433,5.120567376,1.234042553,1.843971631,54.46808511,4.453900709,7050
21135,KY,Lewis,0.900692841,1.177829099,13.34872979,20.85450346,12.42494226,7.92147806,2.032332564,1.524249423,36.65127021,3.163972286,4330
21137,KY,Lincoln,2.440968417,0.029889409,7.611836206,13.1114875,12.33436286,6.685264521,1.982664143,2.889309555,47.91272293,5.001494471,10037
21139,KY,Livingston,2.700617284,3.600823045,7.844650206,9.336419753,15.0462963,9.927983539,1.929012346,5.29835391,40.32921811,3.986625514,3888
21141,KY,Logan,5.912918832,0.546497044,6.898405304,26.86794481,13.06217524,3.97778176,0.967568536,3.332736069,34.63537001,3.798602401,11162
21143,KY,Lyon,2.676399027,0.347584289,4.17101147,17.13590546,15.95411887,6.986444213,0.521376434,0.799443865,40.63260341,10.77511296,2877
21145,KY,McCracken,0.676935829,0.65275955,6.209850107,9.401119016,15.19997237,6.620846861,1.588726946,4.690198246,50.87725357,4.082337501,28954
21147,KY,McCreary,0.917239942,0.354388159,8.48446946,14.8217636,13.02897644,7.525536794,1.396706275,4.315196998,43.54805087,5.607671461,4797
21149,KY,McLean,5.122016626,4.532046125,9.814963797,19.09359078,11.47760794,6.114239743,0.402252615,2.976669348,35.82729954,4.639313489,3729
21151,KY,Madison,0.866855657,0.11245695,5.348733688,13.15746316,13.08717756,4.170278565,1.885996767,3.048051918,52.57128131,5.751704426,42683
21153,KY,Magoffin,1.008303677,2.016607355,12.04033215,12.72241993,8.629893238,3.677342823,0.207591934,3.321470937,46.94543298,9.430604982,3372
21155,KY,Marion,2.701298701,0.506493507,5.350649351,32.76623377,9.402597403,2.987012987,0.545454546,2.779220779,38.11688312,4.844155844,7700
21157,KY,Marshall,2.53972969,0.490123273,8.785088371,17.8300906,15.84731917,5.658695975,1.358978167,3.928412298,39.93762067,3.623941779,13466
21159,KY,Martin,0.213675214,8.638583639,6.95970696,3.113553114,20.42124542,2.106227106,0.824175824,7.448107448,36.63003663,13.64468864,3276
21161,KY,Mason,5.127498277,2.839421089,7.856650586,15.93383873,12.36388697,8.738800827,0.675396278,3.101309442,39.11784976,4.245348036,7255
21163,KY,Meade,0.658278477,0.7916007,10.66577785,12.74060495,12.70727439,8.499291726,1.691525706,4.391300725,40.83826348,7.016081993,12001
21165,KY,Menifee,3.257731959,1.072164949,7.010309278,24.57731959,15.09278351,6.474226804,1.237113402,1.030927835,33.5257732,6.721649485,2425
21167,KY,Mercer,2.231174465,0.444168991,7.829769652,22.69393658,11.38312158,5.774196881,0.867678959,5.577936164,37.02096891,6.177047826,9681
21169,KY,Metcalfe,5.921388464,0.408371618,6.227667177,25.47217968,13.93568147,4.747320061,1.097498724,2.348136805,33.15467075,6.687085248,3918
21171,KY,Monroe,11.47018662,0.500682749,9.990896677,20.59626764,14.65634957,1.661356395,0.56895767,1.775147929,35.16158398,3.618570778,4394
21173,KY,Montgomery,0.849275114,0.051471219,7.471905293,23.59955392,17.68894227,2.925280947,1.140945355,2.959595093,37.63403963,5.678991164,11657
21175,KY,Morgan,1.513922682,0.216274669,10.11084077,11.78696945,13.4360638,5.02838605,4.433630711,3.703703704,40.28115707,9.489051095,3699
21177,KY,Muhlenberg,2.151527836,3.825868564,5.784847216,16.23273336,13.16031812,7.208036836,0.544160737,3.164503977,44.67978234,3.248221013,11945
21179,KY,Nelson,2.059665651,0.304793572,6.086635264,25.74582063,12.31643114,8.05855731,0.858963702,4.876697146,36.83845941,2.853976171,21654
21181,KY,Nicholas,4.820985466,1.878766395,11.44984048,18.18504077,12.86777738,6.380716058,0.425381071,4.572846508,35.44842255,3.970223325,2821
21183,KY,Ohio,2.676449313,2.201095381,7.150976542,21.77327684,13.5269195,4.960214943,0.444352589,3.079466777,40.3637491,3.823499018,9677
21185,KY,Oldham,0.68070087,0.040968108,5.199798311,11.85869154,13.26106139,5.741837892,1.692297996,10.44371612,47.38119249,3.699735283,31732
21187,KY,Owen,3.319964349,0,9.001782531,24.84402852,12.45543672,7.018716578,1.069518717,3.07486631,31.35026738,7.865418895,4488
21189,KY,Owsley,2.614896989,3.248811411,7.131537243,6.497622821,8.161648178,12.28209192,0.950871632,3.961965135,44.61172742,10.53882726,1262
21191,KY,Pendleton,1.616130522,0.354009543,8.542404187,16.40757273,17.96213637,11.513006,0.985070032,3.416961675,34.18500847,5.017700477,6497
21193,KY,Perry,0.191981931,4.810841333,8.097120271,3.060417843,15.49407115,4.031620553,0.372670808,4.302653868,53.63071711,6.007905138,8855
21195,KY,Pike,1.032573452,6.48974909,4.993265825,7.407592158,15.92757021,4.773781613,1.506459819,4.524367736,48.71551853,4.629121564,20047
21197,KY,Powell,2.795786062,0.101296596,10.63614263,20.05672609,12.23662885,6.381685575,0.628038898,2.978119935,37.29740681,6.888168558,4936
21199,KY,Pulaski,1.601423488,0.10057249,6.951106297,13.62370416,14.37026149,5.283923874,1.632368869,5.063438032,47.68296457,3.690236732,25852
21201,KY,Robertson,9.500609013,0,11.32764921,20.09744214,9.013398295,7.06455542,0.852618758,4.141291108,31.79049939,6.211936663,821
21203,KY,Rockcastle,1.796211626,0.718484651,8.866753756,21.06466362,8.55649902,5.633572828,3.020901372,3.167864141,42.52122796,4.653821032,6124
21205,KY,Rowan,2.353520433,0.147710487,5.76070901,11.76760217,16.0216642,1.792220581,0.866568193,4.421467258,52.76218612,4.106351551,10155
21207,KY,Russell,0.680574049,0.281106673,8.092913153,21.39369729,17.01435124,3.462050599,0.695369137,3.965083592,41.24870543,3.166148839,6759
21209,KY,Scott,1.866185982,0.289824338,4.637189411,25.82617609,10.40186619,4.128229597,0.986109638,4.071678507,43.43830629,4.354433959,28293
21211,KY,Shelby,2.750491159,0.106773725,6.534551977,18.80498847,13.57734689,6.060476638,1.089091996,6.675493295,39.72409669,4.67668916,23414
21213,KY,Simpson,3.056174214,0.07423905,5.61742143,25.34026231,15.89952982,5.184360307,1.34867607,3.625340262,34.08809701,5.76589953,8082
21215,KY,Spencer,0.914039232,0.112971141,9.243093355,17.29485468,12.82735956,8.031221115,0.349183527,6.757728253,41.22419636,3.245352778,9737
21217,KY,Taylor,1.821591214,0,5.062952049,18.01946602,17.72479686,5.437985534,1.267970355,3.294937048,44.56647915,2.80382177,11199
21219,KY,Todd,9.378987665,0.021267546,6.614206721,20.45937899,12.76052744,5.253083794,0.425350915,2.892386219,37.68609103,4.508719694,4702
